district,timestamp,lat,lon,temp,feels_like,pressure,humidity,clouds,wind_speed,wind_deg,weather_main,weather_desc,PM2_5,FormattedDateTime
Dusit,1741939200,13.7842,100.5117,308.09,313.68,1008,50,50,4.94,184,Clouds,scattered clouds,24.18,2025-03-14 08:00:00
Dusit,1741942800,13.7842,100.5117,308.65,314.62,1008,49,42,4.74,183,Clouds,scattered clouds,22.25,2025-03-14 09:00:00
Dusit,1741946400,13.7842,100.5117,308.09,314.08,1008,51,34,5.27,179,Clouds,scattered clouds,22.05,2025-03-14 10:00:00
Dusit,1741950000,13.7842,100.5117,307.53,312.75,1009,51,30,5.53,176,Clouds,scattered clouds,24.9,2025-03-14 11:00:00
Dusit,1741953600,13.7842,100.5117,306.98,311.85,1010,52,5,5.01,180,Clear,clear sky,27.47,2025-03-14 12:00:00
Dusit,1741957200,13.7842,100.5117,302.2,305.09,1010,65,10,5.04,183,Clear,clear sky,36.99,2025-03-14 13:00:00
Dusit,1741960800,13.7842,100.5117,302.09,305.21,1011,67,25,5.51,184,Clouds,scattered clouds,47.78,2025-03-14 14:00:00
Dusit,1741964400,13.7842,100.5117,302.09,305.39,1011,68,46,5.6,185,Clouds,scattered clouds,48.24,2025-03-14 15:00:00
Dusit,1741968000,13.7842,100.5117,302.09,305.57,1011,69,47,5.67,185,Clouds,scattered clouds,43.34,2025-03-14 16:00:00
Dusit,1741971600,13.7842,100.5117,302.1,305.77,1010,70,46,5.52,183,Clouds,scattered clouds,38.29,2025-03-14 17:00:00
Dusit,1741975200,13.7842,100.5117,301.22,303.95,1010,70,26,4.7,184,Clouds,scattered clouds,33.16,2025-03-14 18:00:00
Dusit,1741978800,13.7842,100.5117,301.22,304.23,1009,72,4,4.76,185,Clear,clear sky,30.32,2025-03-14 19:00:00
Dusit,1741982400,13.7842,100.5117,301.11,304.0,1009,72,4,4.45,185,Clear,clear sky,31.09,2025-03-14 20:00:00
Dusit,1741986000,13.7842,100.5117,301.11,304.14,1009,73,7,4.22,184,Clear,clear sky,32.63,2025-03-14 21:00:00
Dusit,1741989600,13.7842,100.5117,301.09,304.1,1009,73,9,3.9,181,Clear,clear sky,35.2,2025-03-14 22:00:00
Dusit,1741993200,13.7842,100.5117,300.22,302.48,1010,74,11,3.66,180,Clouds,few clouds,40.37,2025-03-14 23:00:00
Dusit,1741996800,13.7842,100.5117,300.22,302.48,1011,74,59,3.85,181,Clouds,broken clouds,49.5,2025-03-15 00:00:00
Dusit,1742000400,13.7842,100.5117,301.21,303.67,1012,68,20,4.23,181,Clouds,few clouds,58.43,2025-03-15 01:00:00
Dusit,1742004000,13.7842,100.5117,302.25,304.51,1012,61,33,4.15,183,Clouds,scattered clouds,68.51,2025-03-15 02:00:00
Dusit,1742011200,13.7842,100.5117,307.51,314.51,1012,56,25,4.11,191,Clouds,scattered clouds,70.78,2025-03-15 04:00:00
Dusit,1742014800,13.7842,100.5117,308.14,315.14,1011,54,24,4.31,192,Clouds,few clouds,58.02,2025-03-15 05:00:00
Dusit,1742018400,13.7842,100.5117,308.63,315.63,1010,53,36,5.05,188,Clouds,scattered clouds,59.41,2025-03-15 06:00:00
Dusit,1742022000,13.7842,100.5117,309.02,316.02,1009,51,76,5.42,186,Clouds,broken clouds,61.28,2025-03-15 07:00:00
Dusit,1742025600,13.7842,100.5117,309.05,316.05,1008,51,84,5.09,190,Clouds,broken clouds,64.6,2025-03-15 08:00:00
Dusit,1742029200,13.7842,100.5117,307.69,314.69,1008,58,88,4.4,190,Clouds,overcast clouds,65.15,2025-03-15 09:00:00
Dusit,1742032800,13.7842,100.5117,308.79,315.79,1008,51,91,4.69,167,Clouds,overcast clouds,65.15,2025-03-15 10:00:00
Dusit,1742036400,13.7842,100.5117,307.62,314.62,1008,59,93,4.89,182,Clouds,overcast clouds,57.64,2025-03-15 11:00:00
Dusit,1742040000,13.7842,100.5117,305.86,312.86,1009,69,81,5.31,180,Clouds,broken clouds,44.68,2025-03-15 12:00:00
Dusit,1742043600,13.7842,100.5117,303.99,308.93,1010,65,16,4.42,173,Clouds,few clouds,39.89,2025-03-15 13:00:00
Dusit,1742047200,13.7842,100.5117,303.09,306.9,1010,65,55,4.5,177,Clouds,broken clouds,40.32,2025-03-15 14:00:00
Dusit,1742050800,13.7842,100.5117,302.09,305.21,1010,67,60,4.45,193,Clouds,broken clouds,39.37,2025-03-15 15:00:00
Dusit,1742054400,13.7842,100.5117,302.09,305.75,1010,70,69,4.92,193,Rain,heavy intensity rain,36.81,2025-03-15 16:00:00
Dusit,1742058000,13.7842,100.5117,302.1,305.95,1010,71,75,4.71,189,Clouds,broken clouds,33.55,2025-03-15 17:00:00
Dusit,1742061600,13.7842,100.5117,302.09,306.12,1010,72,79,4.52,191,Clouds,broken clouds,31.97,2025-03-15 18:00:00
Dusit,1742065200,13.7842,100.5117,301.2,304.62,1009,75,100,4.53,192,Clouds,overcast clouds,31.22,2025-03-15 19:00:00
Dusit,1742068800,13.7842,100.5117,301.2,304.76,1009,76,100,4.29,188,Clouds,overcast clouds,30.71,2025-03-15 20:00:00
Dusit,1742072400,13.7842,100.5117,301.22,304.81,1009,76,100,3.88,190,Clouds,overcast clouds,30.9,2025-03-15 21:00:00
Dusit,1742076000,13.7842,100.5117,301.11,304.56,1009,76,100,3.54,184,Clouds,overcast clouds,34.34,2025-03-15 22:00:00
Dusit,1742079600,13.7842,100.5117,301.11,304.56,1010,76,100,3.45,176,Clouds,overcast clouds,42.12,2025-03-15 23:00:00
Dusit,1742083200,13.7842,100.5117,301.11,304.56,1011,76,100,2.98,178,Clouds,overcast clouds,53.42,2025-03-16 00:00:00
Dusit,1742086800,13.7842,100.5117,303.7,310.7,1011,93,80,3.48,181,Clouds,broken clouds,32.44,2025-03-16 01:00:00
Dusit,1742090400,13.7842,100.5117,304.43,311.43,1012,85,90,3.44,193,Clouds,overcast clouds,36.94,2025-03-16 02:00:00
Dusit,1742094000,13.7842,100.5117,307.04,314.04,1012,61,94,3.61,190,Clouds,overcast clouds,39.75,2025-03-16 03:00:00
Dusit,1742097600,13.7842,100.5117,308.25,315.25,1011,56,96,4.21,187,Clouds,overcast clouds,27.11,2025-03-16 04:00:00
Dusit,1742101200,13.7842,100.5117,308.79,315.79,1010,53,81,4.23,180,Clouds,broken clouds,28.75,2025-03-16 05:00:00
Dusit,1742104800,13.7842,100.5117,309.53,316.53,1009,51,60,4.34,176,Clouds,broken clouds,32.95,2025-03-16 06:00:00
Dusit,1742108400,13.7842,100.5117,309.89,316.89,1008,52,6,4.84,172,Clear,clear sky,34.87,2025-03-16 07:00:00
Dusit,1742112000,13.7842,100.5117,309.89,316.89,1007,51,11,5.29,178,Clouds,few clouds,36.97,2025-03-16 08:00:00
Dusit,1742115600,13.7842,100.5117,309.89,316.89,1006,51,16,5.31,181,Clouds,few clouds,40.54,2025-03-16 09:00:00
Dusit,1742119200,13.7842,100.5117,309.86,316.86,1006,50,36,6.28,159,Clouds,scattered clouds,44.36,2025-03-16 10:00:00
Dusit,1742122800,13.7842,100.5117,308.09,312.92,1006,48,48,5.54,159,Clouds,scattered clouds,51.18,2025-03-16 11:00:00
Dusit,1742126400,13.7842,100.5117,305.99,309.99,1008,53,42,4.45,113,Clouds,scattered clouds,63.5,2025-03-16 12:00:00
Dusit,1742130000,13.7842,100.5117,302.73,308.09,1009,74,16,4.83,126,Clouds,few clouds,82.85,2025-03-16 13:00:00
Dusit,1742133600,13.7842,100.5117,303.73,309.1,1010,68,22,4.52,149,Clouds,few clouds,80.38,2025-03-16 14:00:00
Dusit,1742137200,13.7842,100.5117,303.09,306.69,1010,64,33,4.65,190,Clouds,scattered clouds,69.33,2025-03-16 15:00:00
Dusit,1742140800,13.7842,100.5117,303.09,307.81,1010,69,35,4.72,190,Clouds,scattered clouds,60.1,2025-03-16 16:00:00
Dusit,1742144400,13.7842,100.5117,304.05,310.19,1010,69,31,4.83,191,Clouds,scattered clouds,54.89,2025-03-16 17:00:00
Dusit,1742148000,13.7842,100.5117,303.91,309.55,1009,68,36,5.44,191,Clouds,scattered clouds,52.62,2025-03-16 18:00:00
Dusit,1742151600,13.7842,100.5117,302.09,306.12,1008,72,12,4.82,180,Clouds,few clouds,49.11,2025-03-16 19:00:00
Dusit,1742155200,13.7842,100.5117,302.09,306.31,1008,73,12,4.33,180,Clouds,few clouds,50.2,2025-03-16 20:00:00
Dusit,1742158800,13.7842,100.5117,303.35,308.18,1008,68,12,3.68,172,Clouds,few clouds,58.82,2025-03-16 21:00:00
Dusit,1742162400,13.7842,100.5117,303.16,307.74,1009,68,18,3.89,155,Clouds,few clouds,72.04,2025-03-16 22:00:00
Dusit,1742166000,13.7842,100.5117,300.33,302.79,1009,75,26,3.2,148,Clouds,scattered clouds,87.0,2025-03-16 23:00:00
Dusit,1742169600,13.7842,100.5117,303.11,309.6,1010,76,38,2.69,155,Clouds,scattered clouds,98.57,2025-03-17 00:00:00
Dusit,1742173200,13.7842,100.5117,300.23,302.14,1011,70,19,3.1,143,Clouds,few clouds,76.66,2025-03-17 01:00:00
Dusit,1742176800,13.7842,100.5117,303.71,310.71,1012,89,15,3.75,140,Clouds,few clouds,68.78,2025-03-17 02:00:00
Dusit,1742180400,13.7842,100.5117,306.03,313.03,1012,67,11,3.96,145,Clouds,few clouds,65.35,2025-03-17 03:00:00
Dusit,1742184000,13.7842,100.5117,307.14,314.14,1012,60,9,3.76,152,Clear,clear sky,43.57,2025-03-17 04:00:00
Dusit,1742187600,13.7842,100.5117,308.86,315.86,1011,53,9,3.65,162,Clear,clear sky,45.8,2025-03-17 05:00:00
Dusit,1742191200,13.7842,100.5117,308.21,315.19,1010,53,14,4.39,180,Clouds,few clouds,52.68,2025-03-17 06:00:00
Dusit,1742194800,13.7842,100.5117,307.94,314.51,1009,53,100,5.66,190,Clouds,overcast clouds,51.36,2025-03-17 07:00:00
Dusit,1742198400,13.7842,100.5117,307.85,314.29,1008,53,100,5.49,192,Clouds,overcast clouds,44.36,2025-03-17 08:00:00
Dusit,1742202000,13.7842,100.5117,308.72,315.64,1008,51,100,4.86,186,Clouds,overcast clouds,35.08,2025-03-17 09:00:00
